Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples
1298_x_E.co,combinatoric,MedianImputer_RobustScaler,0.18684549329763714,0.08731798076741783,0.48830168639722327,0.3719501067172103,0.23849043928097916,0.3015180323889325,[0.61064016 0.61064016 0.61064016 ... 0.59500699 0.59500699 0.59500699],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296
1298_x_S.en,combinatoric,MedianImputer_RobustScaler,0.17454249061732433,0.11304097142401076,0.43533555793230927,0.1755700805888415,0.21151997612017553,-0.39776209485446645,[0.37076838 0.33127699 0.37076838 ... 0.41224737 0.41224737 0.41224737],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296
1298_x_S.au,combinatoric,MedianImputer_RobustScaler,0.09443689564863728,0.19764924825440863,0.16987372395399844,0.4484434472831426,0.11875882047535768,0.6394306951083477,[0.95114126 0.96233319 0.94799726 ... 0.40516953 0.41272673 0.41068693],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224
1339_x_E.ce,combinatoric,MedianImputer_RobustScaler,0.2031249938631594,0.13930725032404512,0.8069082530696143,0.915578121053875,0.2803955351051357,0.07294357137336738,[0.64856361 0.64856361 0.64856361 ... 0.71134448 0.71134448 0.71134448],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296
1339_x_E.co,combinatoric,MedianImputer_RobustScaler,0.25946289513121157,0.1020525554945718,1.4471870816795773,1.4606496132599194,0.3239059473240767,-0.08925248985810019,[0.58672496 0.58672496 0.58672496 ... 0.73997722 0.73997722 0.73997722],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296
1339_x_S.en,combinatoric,MedianImputer_RobustScaler,0.12504749030935117,0.16855739091950295,0.6061125945701555,0.918569127684695,0.16146713511954122,0.6203133992412544,[0.40777454 0.33443979 0.40777454 ... 0.46658086 0.46658086 0.46658086],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296
1339_x_S.au,combinatoric,MedianImputer_RobustScaler,0.10908691842270885,0.21853859743017043,0.27701374724589595,0.7485325156625278,0.14104365507106,0.6596930959056222,[0.89662813 0.9125723  0.89949964 ... 0.46796552 0.47049688 0.46764791],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224
11285_x_E.ce,combinatoric,MedianImputer_RobustScaler,0.10515065325874547,0.04876813906393132,0.11041708191263391,0.048792922380679976,0.14432818520183768,-7.7585040297030226,[0.81581135 0.81581135 0.81581135 ... 0.93139285 0.93139285 0.93139285],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944
11285_x_E.co,combinatoric,MedianImputer_RobustScaler,0.18698556824065857,0.2097001276548779,0.4035052242165113,0.6107039734930676,0.2621136707384362,-0.23167113375091253,[0.85803454 0.85803454 0.85803454 ... 0.91961059 0.91961059 0.91961059],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.81702822]
 [0.86183369]
 [0.81702822]]",1944
11285_x_S.en,combinatoric,MedianImputer_RobustScaler,0.16716700004864601,0.13283315400337956,0.3082104820024953,0.12649655302898494,0.2012765054671214,0.0665389181000593,[0.43600054 0.39515975 0.43600054 ... 0.8782061  0.8782061  0.8782061 ],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.70396517]
 [0.70396517]
 [0.81070028]]",1944
11285_x_S.au,combinatoric,MedianImputer_RobustScaler,0.23608093826147067,0.017654978568003524,0.23907729136622258,0.021941480233393228,0.28776083530790325,-36.42931346515237,[0.94010775 0.93735059 0.93953463 ... 0.67332189 0.65700407 0.65700407],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",1836
11457_x_E.ce,combinatoric,MedianImputer_RobustScaler,0.0900682210770221,0.040759115938231054,0.10225749061678348,0.0534959667211443,0.12311405385053154,-2.421024549099421,[0.91375506 0.91375506 0.91375506 ... 0.94436568 0.94436568 0.94436568],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.92483339]
 [0.85893472]
 [0.90024691]]",2052
11457_x_E.co,combinatoric,MedianImputer_RobustScaler,0.19558988666459046,0.24402670889452394,0.3560504307176971,0.6198510132799939,0.2558129561080536,-0.03029159638272305,[0.95779732 0.95779732 0.95779732 ... 0.90288948 0.90288948 0.90288948],"[[0.37587003]
 [0.48232297]
 [0.37587003]
 ...
 [0.8603028 ]
 [0.8603028 ]
 [0.95518657]]",2052
11457_x_S.en,combinatoric,MedianImputer_RobustScaler,0.1792228175336956,0.1548961601144176,0.3202071194002789,0.24009227165626226,0.21381896408519238,0.19729954786974968,[0.42020036 0.39072871 0.42020036 ... 0.85626526 0.85626526 0.85626526],"[[0.20988306]
 [0.20988306]
 [0.20988306]
 ...
 [0.88924878]
 [0.87072956]
 [0.88924878]]",2052
11457_x_S.au,combinatoric,MedianImputer_RobustScaler,0.21222787708636062,0.021923177235567616,0.2162901023056325,0.021447208353167754,0.27118291052545224,-59.64544666204753,[0.92797947 0.91171284 0.91910016 ... 0.70817193 0.6874063  0.6874063 ],"[[0.98772021]
 [0.94660322]
 [0.98772021]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",1938
12001_x_E.ce,combinatoric,MedianImputer_RobustScaler,0.11019535599092009,0.06046268538432575,0.1262073040044068,0.061400501804485946,0.14793774632607315,-3.190420981051094,[0.79571917 0.79571917 0.79571917 ... 0.7801768  0.7801768  0.7801768 ],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052
12001_x_E.co,combinatoric,MedianImputer_RobustScaler,0.19761866151152113,0.09211007530430575,0.33006740177990773,0.3147869952683322,0.24748741523456627,-0.019020940500601657,[0.78713326 0.78713326 0.78713326 ... 0.95809964 0.95809964 0.95809964],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052
12001_x_S.en,combinatoric,MedianImputer_RobustScaler,0.20286758830822468,0.16521230836309322,0.5014845509013284,0.7033562596956879,0.24907775998344034,-0.01525477211416959,[0.41372936 0.37755727 0.41372936 ... 0.74592425 0.74592425 0.74592425],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052
12001_x_S.au,combinatoric,MedianImputer_RobustScaler,0.1764300185373146,0.04379117854325273,0.199216587999445,0.05627570275328054,0.22751706482731981,-19.371115393737874,[0.92137706 0.9158612  0.92156776 ... 0.66145413 0.63974669 0.63903697],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938
12048_x_E.ce,combinatoric,MedianImputer_RobustScaler,0.09084284932686659,0.044747102954023815,0.0983724931292605,0.06072015657517633,0.12408924527992303,-2.23714346489171,[0.92376963 0.92376963 0.92376963 ... 0.62878715 0.62878715 0.62878715],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.75189398]
 [0.90756892]
 [0.90756892]]",1944
12048_x_E.co,combinatoric,MedianImputer_RobustScaler,0.1767375120779145,0.24467401055589955,0.38145040361260063,0.6790989862266694,0.26754109079664573,-0.13654635295790873,[0.94542592 0.94542592 0.94542592 ... 0.7336396  0.7336396  0.7336396 ],"[[0.38193534]
 [0.38193534]
 [0.38193534]
 ...
 [0.83077776]
 [0.83077776]
 [0.88097163]]",1944
