Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true,n_samples
1219_x_E.ce,combinatoric,RandomForestImputer_StandardScaler,0.14996581504710324,0.15611974019142866,0.4245461630891539,0.44747631898887585,0.20095281427814457,0.43945245868761196,[0.53472907 0.53472907 0.53472907 ... 0.76719344 0.76293858 0.76719344],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296
1219_x_E.co,combinatoric,RandomForestImputer_StandardScaler,0.18414919389453155,0.11130907991819519,0.5916007531449579,0.6245769696491698,0.23671605733237566,0.26736743216434444,[0.55489937 0.55724713 0.55489937 ... 0.71597335 0.71766695 0.71592463],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296
1219_x_S.en,combinatoric,RandomForestImputer_StandardScaler,0.23974314741768848,0.1764988833150458,453960585194741.1,186.2747640177725,0.34806893713653564,-1.4228950730306211,[0.59313635 0.39588177 0.59313635 ... 0.44838437 0.45005449 0.50665711],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296
1219_x_S.au,combinatoric,RandomForestImputer_StandardScaler,0.09320032927043195,0.17506801915895767,0.1621312740748919,0.371803912101691,0.12363943329271984,0.5012299400706606,[0.95371243 0.94722857 0.95139629 ... 0.61801615 0.60767382 0.60767382],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224
1234_x_E.ce,combinatoric,RandomForestImputer_StandardScaler,0.16861461038185005,0.09622266439843996,0.3281634658666144,0.26936842316138776,0.22561983849894038,-0.43551546374696426,[0.75655325 0.75655325 0.75655325 ... 0.94837343 0.94539533 0.94837343],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296
1234_x_E.co,combinatoric,RandomForestImputer_StandardScaler,0.2915812758051173,0.18402811047637913,1.527431100116049,1.9762507682208479,0.38677196068484226,-0.7734066349920004,[0.74452518 0.74575758 0.74452518 ... 0.94454677 0.94394347 0.94394347],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296
1234_x_S.en,combinatoric,RandomForestImputer_StandardScaler,0.42841883510659523,0.2209639302340192,309485330073757.5,193.72952191167246,0.5105918468935055,-3.268827579264916,[0.64093919 0.38795624 0.64093919 ... 0.93675309 0.93832295 0.96303232],"[[0.27277721]
 [0.51424479]
 [0.27277721]
 ...
 [0.        ]
 [0.        ]
 [0.        ]]",1296
1234_x_S.au,combinatoric,RandomForestImputer_StandardScaler,0.21469009368814376,0.23457157365823592,0.6501168216107047,0.9913305797453298,0.307164536386223,-0.6714717429452746,[0.9036709  0.91131648 0.90410532 ... 0.61113349 0.58390584 0.58390584],"[[0.80384281]
 [0.90118178]
 [0.9146671 ]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",1224
1273_x_E.ce,combinatoric,RandomForestImputer_StandardScaler,0.11612522103192623,0.1635280778577876,0.14023697957475884,0.16554538921945597,0.1514491582290343,0.20099580958675367,[0.5922735 0.5922735 0.5922735 ... 0.8843305 0.8843305 0.8843305],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.97210151]
 [0.88825073]
 [0.91438627]]",1296
1273_x_E.co,combinatoric,RandomForestImputer_StandardScaler,0.15282250588278562,0.12460353776375774,0.2889918355588353,0.14285062106881394,0.19117396959180222,0.36551223195025895,[0.57026489 0.57026489 0.57026489 ... 0.82817284 0.83254418 0.8292763 ],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296
1273_x_S.en,combinatoric,RandomForestImputer_StandardScaler,0.1591998103775321,0.15220985350091637,0.3557452899930074,0.3175813797615213,0.2508165906555309,0.07653893597758121,[0.5341741  0.35914114 0.5341741  ... 0.69342684 0.69163476 0.64757646],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296
1273_x_S.au,combinatoric,RandomForestImputer_StandardScaler,0.2198218048533565,0.10291381508046435,0.25100536389161016,0.17254798834858495,0.28056007444455483,-4.122693304216494,[0.95895681 0.95228564 0.9567378  ... 0.66195381 0.65809684 0.65809684],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224
1298_x_E.ce,combinatoric,RandomForestImputer_StandardScaler,0.12533693065521423,0.12205748622425555,0.22575733353555433,0.16677260367889946,0.15268699132648952,0.41731628367184737,[0.5752281  0.5752281  0.5752281  ... 0.74625328 0.72540967 0.74625328],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296
1298_x_E.co,combinatoric,RandomForestImputer_StandardScaler,0.20191490666375464,0.07585937592069132,0.5400175456649566,0.4097145592158423,0.26213458712832277,0.1561565061484972,[0.63738405 0.63738405 0.63738405 ... 0.68696651 0.6894404  0.68407812],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296
1298_x_S.en,combinatoric,RandomForestImputer_StandardScaler,0.18290813735788033,0.11017296536790248,0.47906009237281555,0.5321890749644091,0.217667170843206,-0.4801861845111377,[0.58176662 0.36597446 0.59308402 ... 0.42568737 0.42656706 0.4528869 ],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296
1298_x_S.au,combinatoric,RandomForestImputer_StandardScaler,0.11385145363003611,0.18924340894359654,0.21532983676066103,0.4327265505935738,0.14777994506878814,0.4416738061126616,[0.93486004 0.91023002 0.92813968 ... 0.51201482 0.53184896 0.53184896],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224
1339_x_E.ce,combinatoric,RandomForestImputer_StandardScaler,0.21771857729197713,0.2885235120848363,0.8829482890752267,1.5462417307107688,0.3061823277872626,-0.10541212305926284,[0.93708152 0.93708152 0.93708152 ... 0.63067974 0.62188354 0.63067974],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296
1339_x_E.co,combinatoric,RandomForestImputer_StandardScaler,0.3055587738807522,0.2808477381704493,1.6966991611407067,2.4159502263199792,0.3778630019979295,-0.4823796962109821,[0.86637323 0.86988611 0.86637323 ... 0.70959922 0.71274997 0.70869418],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296
1339_x_S.en,combinatoric,RandomForestImputer_StandardScaler,0.16886581155537997,0.164323944277668,0.8173531600889199,1.7948260489088594,0.2279245322571102,0.24344738627297002,[0.68368075 0.42370059 0.68368075 ... 0.38855416 0.38855416 0.41922717],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296
1339_x_S.au,combinatoric,RandomForestImputer_StandardScaler,0.238388189407528,0.24177877558789146,0.6425041857150959,0.8436217160830078,0.29284165198409307,-0.466997414651102,[0.98261169 0.96760014 0.98390534 ... 0.52190838 0.55586773 0.55586773],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224
11285_x_E.ce,combinatoric,RandomForestImputer_StandardScaler,0.11050564299254306,0.048768139063931584,0.11580061795849916,0.0412508632800368,0.15443458181910297,-9.028055881697195,[0.6897091 0.6897091 0.6897091 ... 0.9157478 0.9089836 0.9157478],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944
11285_x_E.co,combinatoric,RandomForestImputer_StandardScaler,0.17871709686782822,0.0741142236090788,0.3781017542733821,0.2865766476916667,0.24736885308841777,-0.09699702329978366,[0.65915914 0.65915914 0.65915914 ... 0.83056853 0.83226732 0.82910926],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.81702822]
 [0.86183369]
 [0.81702822]]",1944
