,Unnamed: 0.1,Unnamed: 0,Evaluation,Method,Model,MAE,RMSE,Y_hat,Y_true,n_samples
52,4,0,1339_x_S.en,avg,XGBRegressor,0.0705180317163467,0.1022851467132568,"[0.4485572  0.36212695 0.47604162 0.804078   0.8185833  0.858659
 0.47191802 0.39023775 0.05782128]","[[0.49677968]
 [0.34892035]
 [0.44762699]
 [0.85308362]
 [0.71339994]
 [0.91840272]
 [0.20434278]
 [0.4114521 ]
 [0.09991753]]",9
53,5,0,1339_x_S.au,avg,XGBRegressor,0.2126277089118957,0.2459258139133453,"[0.89279693 0.98489153 0.92565    0.6924061  0.58240086 0.7283916
 0.56566644 0.5321118  0.65307057]","[[0.65657944]
 [0.94219027]
 [0.91374737]
 [0.28733152]
 [0.4173702 ]
 [0.35333821]
 [0.37047272]
 [0.29696552]
 [0.40574128]]",9
54,6,0,11285_x_E.ce,avg,XGBRegressor,0.1744229048490524,0.2099440842866897,"[0.6337008  0.7137565  0.86096346 0.8947326  0.9700041  0.8499198
 0.6145283  0.65780544 0.76683456]","[[0.91348945]
 [0.98451715]
 [0.99262437]
 [0.96451624]
 [0.9705113 ]
 [0.97664467]
 [0.96621555]
 [0.94066202]
 [0.82287077]]",9
55,7,0,11285_x_E.co,avg,XGBRegressor,0.1831593811511993,0.2366364449262619,"[0.624268   0.75456434 0.8375639  0.6967447  0.9767025  0.9090339
 0.84864014 0.82362944 0.90987146]","[[0.32310936]
 [0.39512069]
 [0.40226433]
 [0.87466035]
 [0.74207174]
 [0.98245203]
 [0.86056908]
 [0.81702822]
 [0.86183369]]",9
56,8,0,11285_x_S.en,avg,XGBRegressor,0.1682415604591369,0.2043375521898269,"[0.44080943 0.41987392 0.455373   0.79991823 0.90316486 0.93682885
 0.43953902 0.643255   0.8837325 ]","[[0.29211455]
 [0.30351804]
 [0.50266117]
 [0.78988673]
 [0.70806332]
 [0.54729751]
 [0.70396517]
 [0.91296726]
 [0.81070028]]",9
57,9,0,11285_x_S.au,avg,XGBRegressor,0.1779651045799255,0.2245427966117859,"[0.87800515 0.951155   0.90796036 0.6666545  0.93656826 0.8223068
 0.6081276  0.65372396 0.79413754]","[[0.84723405]
 [0.97927416]
 [0.9706893 ]
 [0.99497187]
 [0.99777463]
 [0.97409977]
 [0.99968798]
 [0.99975936]
 [0.99529203]]",9
58,10,0,11457_x_E.ce,avg,XGBRegressor,0.1251731514930725,0.1581811904907226,"[0.68270993 0.9788434  0.8725018  0.9481986  0.92224914 0.8112091
 0.5804387  0.923819   0.9774114 ]","[[0.84842973]
 [0.78374516]
 [0.78660112]
 [0.96755022]
 [0.96704582]
 [0.94045689]
 [0.92483339]
 [0.90024691]
 [0.85893472]]",9
59,11,0,11457_x_E.co,avg,XGBRegressor,0.1719843745231628,0.2474737912416458,"[0.700412   0.93628603 0.8498586  1.0303828  0.9961653  0.9364521
 0.68927836 0.98053116 0.88475937]","[[0.40687344]
 [0.48232297]
 [0.37587003]
 [0.99724594]
 [0.96430661]
 [0.960025  ]
 [0.8603028 ]
 [0.95518657]
 [0.92619117]]",9
60,0,0,11457_x_S.en,avg,XGBRegressor,0.193907156586647,0.211674079298973,"[0.60389465 0.41493103 0.42355025 0.91219634 0.8114483  0.8495416
 0.61686176 0.62108415 1.1000451 ]","[[0.39426409]
 [0.20988306]
 [0.59838156]
 [0.70563928]
 [0.75733379]
 [0.7751519 ]
 [0.87072956]
 [0.97701347]
 [0.88924878]]",9
61,1,0,11457_x_S.au,avg,XGBRegressor,0.1552324593067169,0.2054720818996429,"[0.94748837 0.96888995 0.9222413  0.71296036 0.85374963 0.90242445
 0.63796824 0.6183556  0.8294482 ]","[[0.88958072]
 [0.98772021]
 [0.94660322]
 [0.96417435]
 [0.94592884]
 [0.94637247]
 [0.99707015]
 [0.99842596]
 [0.99892703]]",9
62,2,0,12001_x_E.ce,avg,XGBRegressor,0.1245431378483772,0.1474432647228241,"[0.7747651  0.57708627 0.9574449  0.9120367  0.8943138  0.7834332
 0.79126906 0.64641553 1.0347005 ]","[[0.79475732]
 [0.77054882]
 [0.77816167]
 [0.94371224]
 [0.98835086]
 [0.84854511]
 [0.89939665]
 [0.9234756 ]
 [0.88256258]]",9
63,3,0,12001_x_E.co,avg,XGBRegressor,0.1501459181308746,0.1928055435419082,"[0.7443182  0.60409266 0.8377359  0.9331616  0.9550972  0.92556834
 0.7915458  0.8344219  0.8152758 ]","[[0.48296558]
 [0.40737366]
 [0.41591596]
 [0.98965135]
 [0.94891531]
 [0.96916198]
 [0.91659296]
 [0.95014831]
 [0.93965865]]",9
64,4,0,12001_x_S.en,avg,XGBRegressor,0.194001019001007,0.228604719042778,"[0.49572635 0.3500551  0.38090655 0.8533975  0.8537846  0.9156946
 0.4942698  0.4389807  0.6860559 ]","[[0.45619006]
 [0.11595643]
 [0.42955449]
 [0.72823824]
 [0.65302154]
 [0.8041304 ]
 [0.91417669]
 [0.77917198]
 [0.91219735]]",9
65,5,0,12001_x_S.au,avg,XGBRegressor,0.1950708478689193,0.2513547539710998,"[0.9437913  0.938886   0.8705384  0.98594487 0.51455116 0.6746172
 0.6553834  0.41462064 0.8593987 ]","[[0.78825672]
 [0.92651453]
 [0.88899881]
 [0.8047574 ]
 [0.89106253]
 [0.90560488]
 [0.94533914]
 [0.89610277]
 [0.86854533]]",9
66,6,0,12048_x_E.ce,avg,XGBRegressor,0.0667020007967948,0.1014331877231597,"[0.97365004 0.9628615  0.9981289  0.90284395 1.0052547  0.84053713
 0.9975412  0.8988523  1.0320451 ]","[[0.95188311]
 [0.98205471]
 [0.99176781]
 [0.94846449]
 [0.98443467]
 [0.95613691]
 [0.75189398]
 [0.89801934]
 [0.90756892]]",9
67,7,0,12048_x_E.co,avg,XGBRegressor,0.2398682683706283,0.3466662764549255,"[1.0126474 0.9325988 0.9452703 0.9384774 0.9667588 0.9298628 0.9654583
 1.0358336 0.8678506]","[[0.38497209]
 [0.3692267 ]
 [0.38193534]
 [0.90713281]
 [0.95063515]
 [0.97321142]
 [0.88097163]
 [0.83077776]
 [0.89192324]]",9
68,8,0,12048_x_S.en,avg,XGBRegressor,0.214402973651886,0.2429877072572708,"[0.4748572  0.52380455 0.49198955 0.8929495  0.9408095  0.87523663
 1.0147403  0.5986762  0.83464813]","[[0.30769525]
 [0.05203706]
 [0.35335252]
 [0.65723816]
 [0.77876227]
 [0.67138204]
 [0.79911473]
 [0.89975877]
 [0.86838695]]",9
69,9,0,12048_x_S.au,avg,XGBRegressor,0.1439311504364013,0.19688181579113,"[0.9275164  0.95775604 0.9771243  0.85392445 0.87996405 0.86654013
 0.75107753 0.5328996  0.8414485 ]","[[0.87807663]
 [0.97761851]
 [0.97039675]
 [0.99423697]
 [0.99712035]
 [0.95483735]
 [0.99956886]
 [0.99979911]
 [0.99964225]]",9
70,10,0,12701_x_E.ce,avg,XGBRegressor,0.10367301851511,0.135138526558876,"[0.6290783  1.0084823  0.6810842  0.9165035  0.95999295 0.8495298
 0.6832796  1.0969925  0.67180157]","[[0.6237963 ]
 [0.7171057 ]
 [0.71631353]
 [0.98035326]
 [0.97802315]
 [0.95543542]
 [0.88223754]
 [0.98904369]
 [0.77827844]]",9
71,11,0,12701_x_E.co,avg,XGBRegressor,0.3473450839519501,0.437184602022171,"[0.8748509  0.9698558  0.5222103  0.78580236 0.95283175 0.9311695
 0.8344695  0.97400415 0.47240078]","[[0.387086  ]
 [0.45942264]
 [0.41486875]
 [0.98374083]
 [0.94373648]
 [0.97803453]
 [0.2366919 ]
 [0.13633384]
 [0.14118121]]",9
72,0,0,12701_x_S.en,avg,XGBRegressor,0.1705235987901687,0.2003609836101532,"[0.4975028  0.4844094  0.33362925 0.73731625 0.89521897 0.9040669
 0.8234208  0.8345028  0.42570177]","[[0.6086484 ]
 [0.34434409]
 [0.49806811]
 [0.44320745]
 [0.74930756]
 [0.85228033]
 [0.41485215]
 [0.70306232]
 [0.51294848]]",9
73,1,0,12701_x_S.au,avg,XGBRegressor,0.0964244306087493,0.1513277441263198,"[0.8553985  0.90718204 0.9604709  0.87389064 0.73787963 0.51153046
 0.6218384  0.57882065 0.5708611 ]","[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 [0.49375238]
 [0.52558133]
 [0.41582979]
 [0.6426263 ]
 [0.51653222]
 [0.52714431]]",9
74,2,0,12832_x_E.ce,avg,XGBRegressor,0.157501995563507,0.2117616981267929,"[1.0865488 0.8763428 0.981554  0.9481056 0.9372478 0.8777424 0.9279312
 0.8583576 0.9701002]","[[0.7222509 ]
 [0.67187312]
 [0.58272752]
 [0.97864799]
 [0.97984867]
 [0.96789032]
 [0.90344707]
 [0.87950239]
 [0.72909638]]",9
75,3,0,12832_x_E.co,avg,XGBRegressor,0.2173684537410736,0.3181636929512024,"[0.98055464 0.7962924  1.0398514  0.9536141  1.0099229  0.96152586
 0.8446283  0.8457591  0.9094523 ]","[[0.36435971]
 [0.48896226]
 [0.40495385]
 [0.91172188]
 [0.90996342]
 [0.83633123]
 [0.78374765]
 [0.7999228 ]
 [0.88532199]]",9
76,4,0,12832_x_S.en,avg,XGBRegressor,0.2919278740882873,0.3814388215541839,"[0.5130816  0.36563978 0.4054337  0.8707166  0.89138657 0.8694892
 0.7966882  0.4443787  0.911891  ]","[[0.28210822]
 [0.19281484]
 [0.4720613 ]
 [0.59612413]
 [0.29399397]
 [0.12482699]
 [0.74858424]
 [0.92665552]
 [0.92178779]]",9
77,5,0,12832_x_S.au,avg,XGBRegressor,0.127691850066185,0.1724457591772079,"[0.94024783 0.95580924 0.9827882  0.8982384  0.813522   0.9503981
 0.85830146 0.499761   0.9453613 ]","[[0.73621571]
 [0.96880127]
 [0.93240842]
 [0.82572448]
 [0.82187581]
 [0.79394483]
 [0.66850347]
 [0.89157433]
 [0.88247085]]",9
78,6,0,B1_x_E.ce,avg,XGBRegressor,0.1238111555576324,0.1568209528923034,"[0.67925954 0.895426   0.6691778  0.928272   0.92694753 0.84743494
 0.6539767  0.84180176 0.66500986]","[[0.42509385]
 [0.66837588]
 [0.62955949]
 [0.93159431]
 [0.975999  ]
 [0.94159384]
 [0.91341457]
 [0.87453569]
 [0.81977173]]",9
79,7,0,B1_x_E.co,avg,XGBRegressor,0.1889018267393112,0.2393910586833953,"[0.84961027 0.7003502  0.7443576  0.95921737 0.94541746 0.95935154
 0.80428547 1.0427656  0.91231275]","[[0.39617026]
 [0.39834738]
 [0.40097912]
 [0.85113901]
 [0.87697482]
 [0.88667544]
 [0.76946686]
 [0.76610499]
 [0.87169404]]",9
80,8,0,B1_x_S.en,avg,XGBRegressor,0.2865926027297973,0.3471004068851471,"[0.34359172 0.3455548  0.38736123 0.85478073 0.81678116 0.89605
 0.3979139  0.36154526 0.4845036 ]","[[0.36505974]
 [0.31869931]
 [0.45865587]
 [0.4860882 ]
 [0.5320514 ]
 [0.60237077]
 [0.92409418]
 [0.93025802]
 [0.90222436]]",9
81,9,0,B1_x_S.au,avg,XGBRegressor,0.1005204021930694,0.1603749543428421,"[0.934855   0.91797304 0.96598315 0.6707227  0.7164769  0.7542419
 0.75545996 0.54483354 0.83391005]","[[0.73315454]
 [0.94713401]
 [0.96636701]
 [0.64880035]
 [0.74374471]
 [0.77934613]
 [0.64199834]
 [0.95690239]
 [0.90752355]]",9
82,10,0,B8_x_E.ce,avg,XGBRegressor,0.1826036870479583,0.2113776803016662,"[0.6597756  0.8236157  0.77457154 0.87917435 0.9546725  0.81339234
 0.4893934  0.7038894  0.72972447]","[[0.95596408]
 [0.98038748]
 [0.99237241]
 [0.94858407]
 [0.97170611]
 [0.96583419]
 [0.88575371]
 [0.87437664]
 [0.89666384]]",9
83,11,0,B8_x_E.co,avg,XGBRegressor,0.1777188032865524,0.2434878796339035,"[0.64366883 0.68190914 0.8585788  0.9289619  0.9273601  0.95518655
 0.5308393  0.86409897 0.7543334 ]","[[0.36988945]
 [0.40134686]
 [0.39904629]
 [0.89959978]
 [0.92568436]
 [0.95888681]
 [0.91346479]
 [0.88777914]
 [0.89888459]]",9
84,0,0,B8_x_S.en,avg,XGBRegressor,0.2458288371562957,0.2938466966152191,"[0.39253038 0.37584102 0.45962718 0.757259   0.7347241  0.81134367
 0.3238597  0.4347955  0.7333601 ]","[[0.37063027]
 [0.        ]
 [0.40655816]
 [0.48206093]
 [0.48993262]
 [0.62812498]
 [0.81122728]
 [0.89745489]
 [0.84177442]]",9
85,1,0,B8_x_S.au,avg,XGBRegressor,0.219811201095581,0.2815884947776794,"[0.8888452  0.9493469  0.923071   0.66827124 0.90193075 0.8525478
 0.5987341  0.49430302 0.60134804]","[[0.84691344]
 [0.97948001]
 [0.96152962]
 [0.99227679]
 [0.99963227]
 [0.99374073]
 [0.99974418]
 [0.99974191]
 [0.99977629]]",9
86,2,0,B18_x_E.ce,avg,XGBRegressor,0.108223982155323,0.1393607258796692,"[0.9203815  0.6774628  0.8460929  0.9151821  0.9828847  0.84954727
 0.85061246 0.91772044 0.7889048 ]","[[0.61278239]
 [0.69253696]
 [0.65450303]
 [0.9558245 ]
 [0.95602172]
 [0.94370372]
 [0.91126658]
 [0.80723995]
 [0.66194838]]",9
87,3,0,B18_x_E.co,avg,XGBRegressor,0.3858461678028106,0.4723348915576935,"[1.0567094  0.67582685 0.8732563  0.9540249  0.9563767  0.9522123
 0.99496204 0.8990601  0.8236625 ]","[[0.34547948]
 [0.42659821]
 [0.37835684]
 [0.8771814 ]
 [0.92257636]
 [0.97619101]
 [0.31875414]
 [0.26119551]
 [0.25509998]]",9
88,4,0,B18_x_S.en,avg,XGBRegressor,0.1766554862260818,0.262904554605484,"[0.4590782  0.4249754  0.44836578 0.7984092  0.79183525 0.7706048
 0.91497535 0.69457394 0.77585185]","[[0.41617595]
 [0.25336463]
 [0.4818378 ]
 [0.69275667]
 [0.73602587]
 [0.69907302]
 [0.22560538]
 [0.5440515 ]
 [0.50682367]]",9
89,5,0,B18_x_S.au,avg,XGBRegressor,0.1821518540382385,0.2293953597545623,"[0.89176536 0.9294251  0.8296631  0.9146475  0.8453675  0.81622237
 0.7111113  0.5586264  0.60920846]","[[0.79373901]
 [0.92711809]
 [0.94505321]
 [0.53805488]
 [0.47939064]
 [0.43784688]
 [0.58194566]
 [0.47260031]
 [0.52170195]]",9
90,6,0,C5_x_E.ce,avg,XGBRegressor,0.0825025737285614,0.1143559962511062,"[0.87592536 0.49221036 0.6340754  0.88148206 0.9315616  0.81149477
 0.76300037 0.45333293 0.6244424 ]","[[0.61741846]
 [0.51342435]
 [0.64749359]
 [0.98924821]
 [0.95391228]
 [0.76820081]
 [0.72771808]
 [0.6286392 ]
 [0.55905769]]",9
91,7,0,C5_x_E.co,avg,XGBRegressor,0.284134030342102,0.3381372988224029,"[0.8680893  0.5077381  0.65003467 0.78423953 0.96582216 0.8485292
 0.91263336 0.53149045 0.8013812 ]","[[0.41602359]
 [0.62896479]
 [0.37594786]
 [0.96163689]
 [0.82640239]
 [0.91115366]
 [0.23801143]
 [0.27393508]
 [0.40317314]]",9
92,8,0,C5_x_S.en,avg,XGBRegressor,0.1972124129533767,0.2665174305438995,"[0.5175738  0.37604508 0.44769594 0.82492715 0.8064671  0.84221196
 0.85321623 0.28121468 0.55025244]","[[0.49960014]
 [0.32949037]
 [0.63221188]
 [0.70729514]
 [0.71327998]
 [0.49779871]
 [0.23039224]
 [0.53639065]
 [0.45761743]]",9
93,9,0,C5_x_S.au,avg,XGBRegressor,0.0749108269810676,0.0903818383812904,"[0.8614846  0.9184515  0.9021638  0.66041094 0.5893612  0.6618214
 0.57124406 0.42948204 0.7278469 ]","[[0.92403973]
 [0.91356809]
 [0.98145982]
 [0.72826511]
 [0.75197758]
 [0.73515292]
 [0.64398475]
 [0.4335643 ]
 [0.58100896]]",9
94,0,0,1167,random,XGBRegressor,0.2760482430458069,0.3566687405109405,"[0.42810503 0.56189954 0.5915343  0.2746184  0.57592267 0.32383147
 0.23182023 0.39469245 0.3629722  0.95918876 0.88220304 0.9498527
 0.9262482  0.8963589  0.859575   0.7470692  0.39256227 0.55473816
 0.9067299  0.9284514  0.8009941  0.7730242  0.68915474 0.64350605
 0.67117906 0.62367094 0.54369056 0.2308167  0.37625253 0.42009667
 0.16954634 0.24869278 0.48522788 0.73900235 0.7179641  0.64751166]","[[0.47114438]
 [0.72831622]
 [0.71985186]
 [0.72965397]
 [0.32654449]
 [0.53297676]
 [0.29228146]
 [0.35879772]
 [0.29614315]
 [0.6058648 ]
 [0.83673575]
 [0.93482886]
 [0.97322836]
 [0.96522473]
 [0.95250939]
 [0.96531609]
 [0.98482293]
 [0.96360615]
 [0.88067913]
 [0.96778521]
 [0.98564011]
 [0.93759242]
 [0.96617954]
 [0.9595651 ]
 [0.93997339]
 [0.93346047]
 [0.89254929]
 [1.        ]
 [0.99904466]
 [0.99774927]
 [0.98518001]
 [0.99785545]
 [0.98871093]
 [0.45989622]
 [0.43331883]
 [0.50304679]]",36
95,1,0,1202,random,XGBRegressor,0.1523807942867279,0.1916747242212295,"[0.5883914  0.5919807  0.6387489  0.3379291  0.41912296 0.38325056
 0.32035428 0.29879364 0.19772671 0.8807433  0.929588   0.8389587
 0.89897245 0.8853602  0.93960315 0.6844897  0.6293577  0.8300412
 0.9332609  0.9513431  0.9180974  0.6119163  0.72850525 0.60036373
 0.726387   0.62200046 0.73836833 0.44716865 0.62711334 0.55698836
 0.49310094 0.63519853 0.4615107  0.7139032  0.6609172  0.4751794 ]","[[0.14906355]
 [0.59650097]
 [0.6126219 ]
 [0.30539326]
 [0.06283783]
 [0.36968642]
 [0.43239395]
 [0.41168073]
 [0.41671517]
 [0.64477475]
 [0.87751438]
 [0.83061693]
 [0.97139705]
 [0.93711641]
 [0.83269947]
 [0.35175302]
 [0.31921994]
 [0.67310099]
 [0.76240106]
 [0.79691918]
 [0.88185945]
 [0.96732285]
 [0.89301463]
 [0.96945338]
 [0.62507124]
 [0.71542897]
 [0.65347818]
 [0.34203753]
 [0.77984246]
 [0.24694186]
 [0.38356225]
 [0.39794357]
 [0.48052866]
 [0.56819652]
 [0.52831934]
 [0.57514431]]",36
96,2,0,1218,random,XGBRegressor,0.1385560035705566,0.1757840067148208,"[0.4472198  0.6806434  0.59407777 0.5029475  0.43694454 0.45476148
 0.56405574 0.36024106 0.6062394  0.875353   0.94628197 0.75460255
 0.90608954 0.8835253  0.92130286 0.7817317  0.61824137 0.34538934
 0.8601108  0.8179432  0.9240633  0.6519804  0.61023724 0.40524328
 0.60444194 0.6755996  0.78136444 0.30034915 0.42817917 0.38492408
 0.3461384  0.34316564 0.36153713 0.60774696 0.6095776  0.60774696]","[[0.40903003]
 [0.62575839]
 [0.71403127]
 [0.39324875]
 [0.05213942]
 [0.26105455]
 [0.39638506]
 [0.4015846 ]
 [0.31444566]
 [0.9439279 ]
 [0.8609094 ]
 [0.94207013]
 [0.85525179]
 [0.92696188]
 [0.86337731]
 [0.60714991]
 [0.78177199]
 [0.82261721]
 [0.95214641]
 [0.95696108]
 [0.96341331]
 [0.6496102 ]
 [0.5107936 ]
 [0.72456473]
 [0.67607412]
 [0.70814178]
 [0.49685288]
 [0.07405875]
 [0.43190293]
 [0.20643897]
 [0.08443895]
 [0.21605889]
 [0.4988302 ]
 [0.68774913]
 [0.74007091]
 [0.55605146]]",36
97,3,0,1219,random,XGBRegressor,0.1398741751909256,0.2068478614091873,"[0.512208   0.7010683  0.5070318  0.4525115  0.34703365 0.37479877
 0.32861105 0.4758625  0.44508046 0.87710017 0.89803183 0.8315124
 0.89215356 0.91051364 0.954829   0.6867901  0.8410459  0.7741813
 0.8371332  0.95337445 0.80544513 0.6806104  0.69433373 0.5244732
 0.6564813  0.876289   0.691572   0.61801827 0.41685084 0.4654075
 0.52222824 0.8114377  0.44054997 0.5523184  0.4114334  0.4649672 ]","[[0.21703461]
 [0.26919282]
 [0.56188405]
 [0.56709756]
 [0.20122971]
 [0.51169929]
 [0.39029043]
 [0.43337528]
 [0.39525584]
 [0.82388459]
 [0.92080653]
 [0.94551738]
 [0.96712736]
 [0.99043175]
 [0.88401723]
 [0.        ]
 [0.77550664]
 [0.66544829]
 [0.85544417]
 [0.88295712]
 [1.        ]
 [0.54611342]
 [0.57300695]
 [0.53752532]
 [0.62221352]
 [0.70538468]
 [0.50094389]
 [0.37172853]
 [0.56174631]
 [0.41365941]
 [0.40858063]
 [0.16723032]
 [0.32851711]
 [0.57982691]
 [0.43863302]
 [0.57500456]]",36
98,4,0,1234,random,XGBRegressor,0.2834483385086059,0.3754259049892425,"[0.7638949  0.72534454 0.7987282  0.21031296 0.37257898 0.8624597
 0.3296844  0.39394036 0.44023558 0.98819447 0.93935966 0.9653079
 0.9426078  0.9472309  0.9779946  0.7518847  0.72545815 0.762164
 0.8322289  0.9059764  0.88692933 0.816675   0.837872   0.8406055
 1.0078092  0.7969066  0.7718198  0.8211093  0.7550147  0.76545334
 0.9024934  0.656706   0.8865306  0.8173341  0.45873484 0.7811613 ]","[[0.69992615]
 [0.58704173]
 [0.56621503]
 [0.51424479]
 [0.27277721]
 [0.58591224]
 [0.42029501]
 [0.4744252 ]
 [0.37533383]
 [0.80384281]
 [0.9146671 ]
 [0.90118178]
 [0.92970417]
 [0.95392983]
 [0.85809623]
 [0.0469013 ]
 [0.71413153]
 [0.36338832]
 [0.91124271]
 [0.87686392]
 [0.83301408]
 [0.22708617]
 [0.4403976 ]
 [0.28762385]
 [0.72069034]
 [0.38589281]
 [0.50306656]
 [0.        ]
 [0.20943641]
 [0.02536471]
 [0.09819906]
 [0.23941059]
 [0.20836221]
 [0.63245741]
 [0.72096599]
 [0.57845471]]",36
99,5,0,1273,random,XGBRegressor,0.2072166502475738,0.2586936354637146,"[0.54923195 0.80877566 0.44162995 0.38292843 0.5627217  0.4037099
 0.655294   0.40781242 0.35119691 0.91890293 1.072932   0.85616183
 1.1003271  0.9333247  0.88924724 0.97510904 0.6171749  0.7194122
 0.9095698  0.8968039  1.0480498  0.55046946 0.43571523 0.5993649
 0.58127004 0.58895296 0.5494988  0.3591366  1.0266001  0.3537867
 0.6612151  0.29525432 0.44351313 0.71135235 0.6252177  0.55963   ]","[[0.62997734]
 [0.58704173]
 [0.58027284]
 [0.50859862]
 [0.45565884]
 [0.44532886]
 [0.38605619]
 [0.44415041]
 [0.36530147]
 [0.60095033]
 [0.97760203]
 [0.93156845]
 [0.97190281]
 [0.97763469]
 [0.97715437]
 [0.82428567]
 [0.89054612]
 [0.91884961]
 [0.95346336]
 [0.95998677]
 [0.9610678 ]
 [0.9990586 ]
 [0.99149912]
 [0.9296209 ]
 [0.91438627]
 [0.97210151]
 [0.88825073]
 [0.23763899]
 [0.98775245]
 [0.94403186]
 [0.48171196]
 [0.62563646]
 [0.76102029]
 [0.78625055]
 [1.        ]
 [0.99994395]]",36
100,6,0,1298,random,XGBRegressor,0.1431963443756103,0.1944023668766021,"[0.42968807 0.53714705 0.72756684 0.36914334 0.35669512 0.2855531
 0.2909128  0.4133977  0.44892335 0.95111936 0.9442593  0.9442593
 0.89690244 0.87106675 1.0006359  0.70840204 0.7251644  0.9182484
 0.85261476 0.95091784 0.941606   0.52196044 0.5295131  0.4869301
 0.61719835 0.87316144 0.6024989  0.6133787  0.50286883 0.66814053
 0.631463   0.7574494  0.73757625 0.81813776 0.68124837 0.45900849]","[[0.36149194]
 [0.43979194]
 [0.56834823]
 [0.52796393]
 [0.44945517]
 [0.31917066]
 [0.45063245]
 [0.51022149]
 [0.38337098]
 [0.75748653]
 [0.94142062]
 [0.95147254]
 [0.93909039]
 [0.97894941]
 [0.78161174]
 [0.75863108]
 [0.70394953]
 [0.60870082]
 [0.96517574]
 [0.93389062]
 [0.97289124]
 [0.43378687]
 [0.53524136]
 [0.55074771]
 [0.72556523]
 [0.69860234]
 [0.53338386]
 [0.21471827]
 [0.52124703]
 [0.29892466]
 [0.28267304]
 [0.336191  ]
 [0.26568292]
 [0.50181116]
 [0.43881792]
 [0.4706547 ]]",36
101,7,0,1339,random,XGBRegressor,0.1985910534858703,0.2670907974243164,"[0.47944555 0.5117669  0.5754053  0.38611075 0.42822054 0.34109607
 0.36607733 0.40455192 0.40449688 0.86714065 0.70356226 0.9618793
 0.94135123 0.9037061  0.9460034  0.7651001  0.68482506 0.7882963
 0.88866    0.9207459  0.9468839  0.6033384  0.6033384  0.82800305
 0.62551814 0.81475675 0.8472116  0.5396966  0.5633193  0.5104604
 0.36271778 0.7126617  0.7384115  0.423218   0.47611886 0.56754446]","[[0.1677766 ]
 [0.58048175]
 [0.58666233]
 [0.49677968]
 [0.34892035]
 [0.44762699]
 [0.31219077]
 [0.39582572]
 [0.31664838]
 [0.65657944]
 [0.94219027]
 [0.91374737]
 [0.94696319]
 [0.89135846]
 [0.8717736 ]
 [0.85308362]
 [0.71339994]
 [0.91840272]
 [0.95716304]
 [0.84305212]
 [0.7848518 ]
 [0.28733152]
 [0.4173702 ]
 [0.35333821]
 [0.31007574]
 [0.26073352]
 [0.22604631]
 [0.20434278]
 [0.4114521 ]
 [0.09991753]
 [0.11831266]
 [0.11560503]
 [0.17233788]
 [0.37047272]
 [0.29696552]
 [0.40574128]]",36
102,8,0,11285,random,XGBRegressor,0.1295683681964874,0.1675759851932525,"[0.9451964  0.8793307  0.8929489  0.39541844 0.4791623  0.18036976
 0.5243151  0.45368898 0.5546853  0.93868035 0.9650205  0.85592586
 0.8668806  0.9380758  0.940782   0.60649246 0.5539615  0.37380433
 0.952091   0.88819826 0.9167189  0.7134024  0.832301   0.9901501
 0.9251248  0.73031425 0.83157134 0.40927553 0.85143596 0.33097827
 0.91093755 0.78345746 0.77373266 0.65221584 0.86746305 0.97849476]","[[0.91348945]
 [0.98451715]
 [0.99262437]
 [0.29211455]
 [0.30351804]
 [0.50266117]
 [0.32310936]
 [0.39512069]
 [0.40226433]
 [0.84723405]
 [0.97927416]
 [0.9706893 ]
 [0.96451624]
 [0.9705113 ]
 [0.97664467]
 [0.78988673]
 [0.70806332]
 [0.54729751]
 [0.87466035]
 [0.74207174]
 [0.98245203]
 [0.99497187]
 [0.99777463]
 [0.97409977]
 [0.96621555]
 [0.94066202]
 [0.82287077]
 [0.70396517]
 [0.91296726]
 [0.81070028]
 [0.86056908]
 [0.81702822]
 [0.86183369]
 [0.99968798]
 [0.99975936]
 [0.99529203]]",36
103,9,0,11457,random,XGBRegressor,0.104589931666851,0.1297244876623153,"[0.8998395  0.9505404  0.6372535  0.3889747  0.39732423 0.34045023
 0.3371422  0.32951215 0.2987926  0.84945416 0.90209186 0.92126894
 0.8997491  0.92033386 0.9217909  0.52193    0.48732457 0.617391
 0.8952534  0.72465956 0.9533467  0.93533176 0.8766567  0.93487054
 0.7889738  0.8032199  0.8109607  0.8446405  0.76962435 0.8396325
 0.9333429  0.8761324  0.6768792  1.0327945  0.82808286 0.87663424]","[[0.84842973]
 [0.78374516]
 [0.78660112]
 [0.39426409]
 [0.20988306]
 [0.59838156]
 [0.40687344]
 [0.48232297]
 [0.37587003]
 [0.88958072]
 [0.98772021]
 [0.94660322]
 [0.96755022]
 [0.96704582]
 [0.94045689]
 [0.70563928]
 [0.75733379]
 [0.7751519 ]
 [0.99724594]
 [0.96430661]
 [0.960025  ]
 [0.96417435]
 [0.94592884]
 [0.94637247]
 [0.92483339]
 [0.90024691]
 [0.85893472]
 [0.87072956]
 [0.97701347]
 [0.88924878]
 [0.8603028 ]
 [0.95518657]
 [0.92619117]
 [0.99707015]
 [0.99842596]
 [0.99892703]]",36
